-3.30636,6.88715,-0.841765,1.66476,11.1759
-3.49906,6.78562,-0.89423,1.6538,11.1308
-3.68817,6.67825,-0.946498,1.64115,11.0877
-3.87343,6.56526,-0.998518,1.62682,11.0466
-4.05461,6.44683,-1.05024,1.61081,11.0079
-4.23149,6.32318,-1.10162,1.59312,10.9714
-4.40388,6.19453,-1.15261,1.57377,10.9374
-4.57163,6.06108,-1.20315,1.55277,10.9057
-4.73458,5.92306,-1.25321,1.53011,10.8765
-4.89261,5.78067,-1.30273,1.50582,10.8497
-5.04562,5.63412,-1.35166,1.4799,10.8253
-5.1935,5.48362,-1.39997,1.45237,10.8031
-5.33619,5.32936,-1.44759,1.42324,10.7832
-5.47361,5.17153,-1.49449,1.39252,10.7654
-5.6057,5.01033,-1.54061,1.36024,10.7497
-5.73243,4.84595,-1.5859,1.32642,10.736
-5.85374,4.67855,-1.63033,1.29106,10.7241
-5.96962,4.50832,-1.67384,1.2542,10.714
-6.08002,4.33543,-1.71639,1.21585,10.7056
-6.18494,4.16003,-1.75793,1.17604,10.6987
-6.28436,3.98229,-1.7984,1.1348,10.6933
-6.37826,3.80238,-1.83778,1.09215,10.6892
-6.46662,3.62044,-1.87601,1.04812,10.6864
-6.54945,3.43663,-1.91304,1.00275,10.6848
-6.62674,3.25109,-1.94884,0.956064,10.6843
-6.69848,3.06399,-1.98336,0.908097,10.6848
-6.76468,2.87546,-2.01655,0.858886,10.6862
-6.82532,2.68565,-2.04838,0.808467,10.6885
-6.88042,2.49471,-2.0788,0.756878,10.6916
-6.92997,2.30278,-2.10777,0.704161,10.6954
-6.97399,2.11,-2.13526,0.650356,10.6999
-7.01247,1.91653,-2.16123,0.595507,10.705
-7.04543,1.7225,-2.18563,0.539658,10.7106
-7.07287,1.52805,-2.20844,0.482854,10.7168
-7.09482,1.33334,-2.22962,0.425144,10.7235
-7.11127,1.13849,-2.24914,0.366574,10.7306
-7.12227,0.943669,-2.26697,0.307196,10.7381
-7.12781,0.749004,-2.28307,0.247058,10.746
-7.12793,0.554642,-2.29742,0.186214,10.7542
-7.12265,0.360724,-2.30999,0.124717,10.7627
-7.11201,0.167394,-2.32076,0.0626193,10.7716
-7.09602,-0.0252073,-2.32969,-2.30435e-005,10.7807
-7.07473,-0.216939,-2.33679,-0.0631544,10.7901
-7.04818,-0.40766,-2.34201,-0.126718,10.7997
-7.0164,-0.597231,-2.34534,-0.190657,10.8095
-6.97945,-0.785513,-2.34677,-0.254912,10.8196
-6.93736,-0.972369,-2.34627,-0.319425,10.8298
-6.8902,-1.15766,-2.34385,-0.384136,10.8403
-6.838,-1.34126,-2.33948,-0.448986,10.8509
-6.78084,-1.52302,-2.33316,-0.513913,10.8617
-6.71878,-1.70282,-2.32488,-0.578857,10.8726
-6.65187,-1.88053,-2.31463,-0.643756,10.8836
-6.58019,-2.05601,-2.30242,-0.708548,10.8948
-6.50381,-2.22914,-2.28823,-0.773173,10.9062
-6.4228,-2.3998,-2.27207,-0.837567,10.9176
-6.33724,-2.56786,-2.25394,-0.901668,10.9292
-6.24721,-2.7332,-2.23385,-0.965415,10.9409
-6.15279,-2.89571,-2.2118,-1.02874,10.9527
-6.05407,-3.05527,-2.18781,-1.09159,10.9646
-5.95115,-3.21176,-2.16187,-1.1539,10.9766
-5.84411,-3.36507,-2.13401,-1.21561,10.9887
-5.73305,-3.51511,-2.10424,-1.27665,11.0009
-5.61807,-3.66175,-2.07257,-1.33697,11.0132
-5.49926,-3.8049,-2.03902,-1.39649,11.0256
-5.37674,-3.94446,-2.00361,-1.45518,11.038
-5.25061,-4.08034,-1.96637,-1.51295,11.0505
-5.12098,-4.21243,-1.92732,-1.56976,11.0631
-4.98795,-4.34066,-1.88648,-1.62554,11.0758
-4.85165,-4.46492,-1.84389,-1.68024,11.0885
-4.71218,-4.58514,-1.79957,-1.7338,11.1013
-4.56967,-4.70124,-1.75355,-1.78617,11.1141
-4.42423,-4.81315,-1.70587,-1.83728,11.1271
-4.27599,-4.92077,-1.65657,-1.88709,11.14
-4.12507,-5.02406,-1.60567,-1.93554,11.1531
-3.97159,-5.12293,-1.55323,-1.98257,11.1661
-3.81568,-5.21733,-1.49927,-2.02815,11.1793
-3.65747,-5.30719,-1.44385,-2.07221,11.1925
-3.49709,-5.39247,-1.38701,-2.11471,11.2057
-3.33467,-5.4731,-1.32878,-2.1556,11.219
-3.17033,-5.54904,-1.26923,-2.19484,11.2323
-3.00423,-5.62024,-1.20839,-2.23238,11.2457
-2.83648,-5.68666,-1.14632,-2.26818,11.2591
-2.66722,-5.74827,-1.08308,-2.30219,11.2725
-2.4966,-5.80502,-1.0187,-2.33438,11.286
-2.32473,-5.8569,-0.953255,-2.3647,11.2995
-2.15178,-5.90387,-0.886792,-2.39313,11.3131
-1.97786,-5.94591,-0.819369,-2.41962,11.3267
-1.80312,-5.98299,-0.751044,-2.44415,11.3403
-1.6277,-6.01512,-0.681878,-2.46667,11.3539
-1.45173,-6.04227,-0.61193,-2.48717,11.3676
-1.27536,-6.06443,-0.541262,-2.50561,11.3813
-1.09872,-6.08161,-0.469937,-2.52197,11.395
-0.92195,-6.0938,-0.398017,-2.53622,11.4087
-0.745191,-6.10101,-0.325569,-2.54834,11.4225
-0.56858,-6.10324,-0.252655,-2.55831,11.4363
-0.392255,-6.10051,-0.179343,-2.56612,11.4501
-0.216352,-6.09282,-0.105699,-2.57174,11.4639
-0.0410085,-6.08021,-0.0317894,-2.57517,11.4777
0.13364,-6.06268,0.0423174,-2.57639,11.4915
0.307458,-6.04027,0.116553,-2.57539,11.5054
0.480312,-6.01301,0.19085,-2.57217,11.5192
0.652068,-5.98093,0.265138,-2.56671,11.5331
0.822595,-5.94406,0.339349,-2.55902,11.5469
0.99176,-5.90245,0.413413,-2.5491,11.5608
1.15943,-5.85614,0.487261,-2.53694,11.5747
1.32549,-5.80518,0.560823,-2.52256,11.5885
1.4898,-5.74961,0.634029,-2.50594,11.6024
1.65223,-5.6895,0.70681,-2.48712,11.6163
1.81267,-5.62489,0.779097,-2.46608,11.6301
1.971,-5.55585,0.85082,-2.44285,11.644
2.12708,-5.48245,0.921911,-2.41744,11.6578
2.2808,-5.40474,0.992301,-2.38987,11.6716
2.43205,-5.32281,1.06192,-2.36015,11.6855
2.58071,-5.23672,1.13071,-2.32831,11.6993
2.72667,-5.14654,1.19859,-2.29437,11.7131
2.86981,-5.05237,1.2655,-2.25835,11.7268
3.01004,-4.95428,1.33137,-2.22029,11.7406
3.14723,-4.85235,1.39615,-2.18021,11.7543
3.28129,-4.74668,1.45976,-2.13814,11.768
3.41212,-4.63735,1.52214,-2.09413,11.7817
3.53961,-4.52446,1.58323,-2.04819,11.7954
3.66368,-4.4081,1.64298,-2.00038,11.809
3.78422,-4.28837,1.70131,-1.95073,11.8226
3.90115,-4.16538,1.75817,-1.89928,11.8361
4.01437,-4.03922,1.81351,-1.84608,11.8497
4.12381,-3.91,1.86726,-1.79118,11.8632
4.22937,-3.77784,1.91938,-1.73461,11.8766
4.33099,-3.64283,1.9698,-1.67643,11.89
4.42857,-3.50509,2.01848,-1.6167,11.9034
4.52206,-3.36474,2.06537,-1.55545,11.9167
4.61137,-3.2219,2.11042,-1.49276,11.93
4.69644,-3.07667,2.15358,-1.42867,11.9433
4.7772,-2.92919,2.1948,-1.36324,11.9564
4.8536,-2.77957,2.23405,-1.29653,11.9696
4.92558,-2.62793,2.27128,-1.2286,11.9827
4.99307,-2.47441,2.30644,-1.15951,11.9957
5.05604,-2.31913,2.33952,-1.08933,12.0086
5.11442,-2.16221,2.37045,-1.01812,12.0215
5.16818,-2.00379,2.39923,-0.945941,12.0344
5.21728,-1.84399,2.4258,-0.872869,12.0472
5.26168,-1.68296,2.45015,-0.798968,12.0599
5.30134,-1.52082,2.47224,-0.724307,12.0725
5.33623,-1.3577,2.49204,-0.648955,12.0851
5.36634,-1.19374,2.50955,-0.572984,12.0976
5.39162,-1.02909,2.52473,-0.496465,12.11
5.41207,-0.863863,2.53756,-0.419471,12.1224
5.42767,-0.698211,2.54804,-0.342073,12.1347
5.43841,-0.532267,2.55614,-0.264347,12.1469
5.44428,-0.366171,2.56185,-0.186366,12.159
5.44527,-0.200061,2.56517,-0.108205,12.171
5.44138,-0.0340761,2.56608,-0.0299377,12.1829
5.43262,0.131645,2.56459,0.0483596,12.1948
5.419,0.296962,2.56069,0.126612,12.2066
5.40052,0.461736,2.55437,0.204743,12.2182
5.3772,0.625828,2.54566,0.282678,12.2298
5.34905,0.7891,2.53453,0.360342,12.2413
5.31611,0.951412,2.52102,0.437658,12.2527
5.2784,1.11263,2.50512,0.514551,12.264
5.23594,1.2726,2.48684,0.590947,12.2751
5.18878,1.43121,2.46621,0.666771,12.2862
5.13694,1.58831,2.44323,0.741947,12.2972
5.08048,1.74376,2.41794,0.816404,12.3081
5.01943,1.89744,2.39034,0.890067,12.3188
4.95385,2.0492,2.36047,0.962864,12.3295
4.8838,2.19892,2.32835,1.03472,12.34
4.80931,2.34646,2.29401,1.10557,12.3505
4.73047,2.49169,2.25748,1.17534,12.3608
4.64734,2.6345,2.21879,1.24397,12.371
4.55997,2.77474,2.17798,1.31137,12.381
4.46845,2.91229,2.13509,1.3775,12.391
4.37285,3.04704,2.09016,1.44227,12.4008
4.27326,3.17886,2.04322,1.50563,12.4105
4.16975,3.30763,1.99433,1.56751,12.4201
4.06241,3.43323,1.94353,1.62785,12.4296
3.95133,3.55556,1.89086,1.6866,12.4389
3.83661,3.67449,1.83638,1.74368,12.4481
3.71834,3.78991,1.78015,1.79905,12.4572
3.59663,3.90173,1.7222,1.85265,12.4662
3.47158,4.00983,1.66261,1.90442,12.475
3.3433,4.11412,1.60142,1.95431,12.4837
3.2119,4.21449,1.5387,2.00228,12.4922
3.07748,4.31085,1.47451,2.04827,12.5006
2.94018,4.4031,1.4089,2.09224,12.5089
2.80011,4.49117,1.34195,2.13413,12.517
2.65739,4.57495,1.27372,2.17392,12.525
2.51215,4.65437,1.20427,2.21156,12.5329
2.36452,4.72935,1.13368,2.24701,12.5406
2.21463,4.79981,1.06201,2.28023,12.5482
2.06261,4.86568,0.989329,2.3112,12.5556
1.9086,4.9269,0.915715,2.33987,12.5629
1.75273,4.98339,0.841238,2.36623,12.5701
1.59516,5.03511,0.765971,2.39023,12.5771
1.43602,5.08198,0.689989,2.41187,12.584
1.27545,5.12397,0.613366,2.43111,12.5907
1.11361,5.16103,0.53618,2.44794,12.5973
0.950641,5.1931,0.458506,2.46233,12.6037
0.786695,5.22016,0.380421,2.47428,12.61
0.621924,5.24216,0.302002,2.48378,12.6161
0.456482,5.25909,0.223329,2.4908,12.6221
0.290522,5.2709,0.144478,2.49535,12.628
0.124201,5.27759,0.065529,2.49741,12.6337
-0.042324,5.27914,-0.0134403,2.497,12.6393
-0.208896,5.27553,-0.0923509,2.4941,12.6447
-0.375357,5.26677,-0.171124,2.48871,12.65
-0.541548,5.25284,-0.249682,2.48086,12.6551
-0.70731,5.23376,-0.327945,2.47053,12.6601
-0.872484,5.20953,-0.405836,2.45775,12.6649
-1.03691,5.18016,-0.483277,2.44252,12.6696
-1.20043,5.14568,-0.56019,2.42486,12.6742
-1.36288,5.10611,-0.636499,2.40479,12.6786
-1.5241,5.06147,-0.712128,2.38233,12.6829
-1.68395,5.0118,-0.787001,2.35749,12.687
-1.84225,4.95714,-0.861043,2.33031,12.691
-1.99885,4.89754,-0.93418,2.30082,12.6948
-2.15361,4.83304,-1.00634,2.26903,12.6985
-2.30635,4.76369,-1.07745,2.23499,12.7021
-2.45694,4.68956,-1.14744,2.19873,12.7055
-2.60521,4.6107,-1.21623,2.16028,12.7088
-2.75103,4.52719,-1.28377,2.11969,12.712
-2.89423,4.4391,-1.34998,2.07699,12.715
-3.03469,4.34651,-1.4148,2.03223,12.7179
-3.17224,4.2495,-1.47816,1.98545,12.7206
-3.30676,4.14816,-1.54,1.9367,12.7233
-3.4381,4.04258,-1.60025,1.88604,12.7258
-3.56614,3.93286,-1.65886,1.8335,12.7281
-3.69072,3.8191,-1.71578,1.77915,12.7304
-3.81174,3.7014,-1.77093,1.72303,12.7325
-3.92905,3.57988,-1.82427,1.66522,12.7345
-4.04254,3.45466,-1.87575,1.60575,12.7363
-4.15208,3.32584,-1.92531,1.5447,12.7381
-4.25757,3.19355,-1.9729,1.48213,12.7397
-4.35888,3.05791,-2.01848,1.41809,12.7412
-4.45592,2.91907,-2.062,1.35266,12.7426
-4.54857,2.77715,-2.10342,1.2859,12.7438
-4.63674,2.63229,-2.1427,1.21788,12.745
-4.72032,2.48463,-2.1798,1.14866,12.746
-4.79924,2.33431,-2.21469,1.07832,12.747
-4.8734,2.18148,-2.24732,1.00693,12.7478
-4.94271,2.0263,-2.27767,0.934553,12.7485
-5.00711,1.86891,-2.3057,0.86127,12.7491
-5.06652,1.70946,-2.3314,0.787153,12.7496
-5.12088,1.54813,-2.35473,0.712277,12.75
-5.17011,1.38507,-2.37568,0.636716,12.7503
-5.21417,1.22044,-2.39421,0.560548,12.7505
-5.253,1.0544,-2.41033,0.483848,12.7506
-5.28655,0.887132,-2.424,0.406694,12.7506
-5.31479,0.718791,-2.43522,0.329164,12.7506
-5.33767,0.54955,-2.44398,0.251335,12.7504
-5.35517,0.379582,-2.45027,0.173286,12.7502
-5.36727,0.209056,-2.45408,0.0950946,12.7498
-5.37393,0.0381477,-2.45541,0.0168397,12.7494
-5.37516,-0.132971,-2.45427,-0.0614002,12.7489
-5.37094,-0.304125,-2.45065,-0.139547,12.7483
-5.36126,-0.475139,-2.44456,-0.217522,12.7476
-5.34614,-0.64584,-2.436,-0.295247,12.7469
-5.32559,-0.816053,-2.42499,-0.372644,12.7461
-5.29961,-0.985602,-2.41154,-0.449637,12.7452
-5.26822,-1.15431,-2.39566,-0.526148,12.7442
-5.23147,-1.32202,-2.37737,-0.6021,12.7432
-5.18936,-1.48853,-2.35668,-0.677419,12.7421
-5.14195,-1.6537,-2.33363,-0.752028,12.7409
-5.08928,-1.81734,-2.30824,-0.825853,12.7397
-5.03139,-1.97928,-2.28052,-0.898822,12.7384
-4.96835,-2.13936,-2.25052,-0.97086,12.7371
-4.9002,-2.29742,-2.21825,-1.0419,12.7357
-4.82701,-2.45328,-2.18377,-1.11186,12.7343
-4.74887,-2.60679,-2.14709,-1.18069,12.7328
-4.66583,-2.75778,-2.10826,-1.2483,12.7312
-4.57799,-2.90611,-2.06732,-1.31464,12.7296
-4.48542,-3.05161,-2.02431,-1.37963,12.728
-4.38823,-3.19414,-1.97927,-1.44322,12.7263
-4.2865,-3.33354,-1.93225,-1.50533,12.7245
-4.18034,-3.46968,-1.8833,-1.56592,12.7228
-4.06985,-3.6024,-1.83247,-1.62491,12.7209
-3.95515,-3.73157,-1.77981,-1.68226,12.7191
-3.83634,-3.85706,-1.72537,-1.7379,12.7172
-3.71355,-3.97874,-1.66921,-1.79178,12.7153
-3.58691,-4.09646,-1.61138,-1.84384,12.7133
-3.45653,-4.21013,-1.55195,-1.89404,12.7114
-3.32255,-4.31961,-1.49097,-1.94233,12.7093
-3.18511,-4.42479,-1.42851,-1.98865,12.7073
-3.04434,-4.52556,-1.36462,-2.03297,12.7052
-2.90039,-4.62181,-1.29938,-2.07524,12.7032
-2.7534,-4.71345,-1.23284,-2.11542,12.7011
-2.60353,-4.80037,-1.16508,-2.15347,12.6989
-2.45092,-4.88249,-1.09616,-2.18935,12.6968
-2.29574,-4.95973,-1.02616,-2.22302,12.6946
-2.13813,-5.03199,-0.955135,-2.25447,12.6924
-1.97826,-5.0992,-0.883167,-2.28364,12.6903
-1.81629,-5.1613,-0.810324,-2.31053,12.688
-1.65239,-5.21821,-0.73668,-2.33509,12.6858
-1.48672,-5.26988,-0.662309,-2.35732,12.6836
-1.31946,-5.31626,-0.587284,-2.37718,12.6814
-1.15077,-5.35729,-0.511681,-2.39465,12.6791
-0.980826,-5.39293,-0.435575,-2.40973,12.6769
-0.809802,-5.42314,-0.359042,-2.4224,12.6746
-0.637872,-5.44789,-0.282158,-2.43263,12.6724
-0.46521,-5.46715,-0.205,-2.44044,12.6701
-0.291995,-5.48091,-0.127645,-2.44581,12.6679
-0.118401,-5.48915,-0.05017,-2.44873,12.6656
0.055393,-5.49186,0.0273484,-2.4492,12.6634
0.22921,-5.48903,0.104833,-2.44722,12.6611
0.402874,-5.48067,0.182207,-2.44281,12.6589
0.576207,-5.46678,0.259393,-2.43595,12.6566
0.749032,-5.44739,0.336315,-2.42666,12.6544
0.921173,-5.4225,0.412897,-2.41495,12.6522
1.09246,-5.39214,0.489062,-2.40083,12.65
1.2627,-5.35635,0.564735,-2.38432,12.6478
1.43175,-5.31516,0.639842,-2.36544,12.6456
1.59941,-5.26861,0.714308,-2.34419,12.6434
1.76553,-5.21675,0.788058,-2.32061,12.6412
1.92992,-5.15963,0.861021,-2.29472,12.639
2.09244,-5.09731,0.933125,-2.26654,12.6369
2.2529,-5.02985,1.0043,-2.23611,12.6348
2.41115,-4.95732,1.07447,-2.20345,12.6326
2.56703,-4.8798,1.14357,-2.1686,12.6305
2.72037,-4.79736,1.21153,-2.13159,12.6284
2.87103,-4.71009,1.27828,-2.09246,12.6264
3.01886,-4.61808,1.34377,-2.05125,12.6243
3.16369,-4.52142,1.40792,-2.008,12.6223
3.30539,-4.4202,1.47067,-1.96276,12.6203
3.44381,-4.31454,1.53195,-1.91556,12.6183
3.57882,-4.20454,1.59172,-1.86646,12.6163
3.71028,-4.0903,1.6499,-1.81551,12.6144
3.83805,-3.97195,1.70645,-1.76275,12.6124
3.962,-3.84961,1.76131,-1.70824,12.6105
4.08202,-3.7234,1.81442,-1.65204,12.6086
4.19798,-3.59344,1.86573,-1.59419,12.6068
4.30977,-3.45988,1.91519,-1.53476,12.6049
4.41727,-3.32284,1.96275,-1.4738,12.6031
4.52037,-3.18246,2.00836,-1.41139,12.6013
4.61898,-3.03889,2.05199,-1.34757,12.5995
4.71299,-2.89227,2.09359,-1.28241,12.5978
4.80232,-2.74275,2.13311,-1.21598,12.5961
4.88687,-2.59048,2.17052,-1.14834,12.5944
4.96655,-2.43561,2.20578,-1.07956,12.5927
5.0413,-2.2783,2.23886,-1.0097,12.5911
5.11103,-2.11871,2.26973,-0.938845,12.5895
5.17567,-1.95699,2.29834,-0.867054,12.5879
5.23517,-1.79332,2.32469,-0.794401,12.5863
5.28946,-1.62785,2.34874,-0.720958,12.5848
5.3385,-1.46076,2.37046,-0.646796,12.5832
5.38223,-1.2922,2.38984,-0.57199,12.5818
5.42061,-1.12236,2.40686,-0.496613,12.5803
5.4536,-0.951388,2.4215,-0.42074,12.5789
5.48118,-0.77947,2.43375,-0.344445,12.5775
5.50331,-0.606775,2.44359,-0.267805,12.5761
5.51998,-0.433475,2.45102,-0.190894,12.5747
5.53117,-0.259743,2.45602,-0.113789,12.5734
5.53686,-0.0857542,2.4586,-0.0365651,12.5721
5.53707,0.0883191,2.45875,0.0407006,12.5708
5.53178,0.262303,2.45648,0.117932,12.5696
5.52101,0.436023,2.45177,0.195054,12.5684
5.50476,0.609307,2.44465,0.271989,12.5672
5.48306,0.781983,2.43511,0.348662,12.566
5.45593,0.953877,2.42317,0.424997,12.5649
5.42339,1.12482,2.40883,0.500919,12.5638
5.38548,1.29464,2.39212,0.576353,12.5627
5.34225,1.46317,2.37304,0.651225,12.5617
5.29372,1.63025,2.35162,0.725462,12.5606
5.23996,1.7957,2.32788,0.798989,12.5596
5.18102,1.95936,2.30184,0.871735,12.5586
5.11696,2.12107,2.27353,0.943627,12.5577
5.04784,2.28068,2.24298,1.0146,12.5568
4.97373,2.43802,2.21021,1.08457,12.5559
4.89472,2.59293,2.17526,1.15348,12.555
4.81087,2.74527,2.13816,1.22126,12.5542
4.72227,2.89488,2.09895,1.28785,12.5533
4.62902,3.04162,2.05767,1.35317,12.5525
4.5312,3.18534,2.01435,1.41716,12.5518
4.42892,3.3259,1.96905,1.47976,12.551
4.32228,3.46316,1.92181,1.54091,12.5503
4.21138,3.59699,1.87266,1.60055,12.5496
4.09633,3.72726,1.82167,1.65862,12.5489
3.97726,3.85383,1.76888,1.71506,12.5483
3.85427,3.97658,1.71434,1.76981,12.5477
3.7275,4.0954,1.65811,1.82283,12.5471
3.59706,4.21017,1.60024,1.87406,12.5465
3.46309,4.32076,1.54079,1.92344,12.5459
3.32572,4.42709,1.47981,1.97094,12.5454
3.18509,4.52903,1.41738,2.0165,12.5449
3.04134,4.6265,1.35354,2.06008,12.5444
2.89461,4.7194,1.28837,2.10164,12.5439
2.74505,4.80763,1.22192,2.14113,12.5435
2.5928,4.89111,1.15426,2.17852,12.5431
2.43802,4.96977,1.08546,2.21377,12.5427
2.28085,5.04351,1.01559,2.24684,12.5423
2.12146,5.11228,0.944706,2.2777,12.5419
1.96001,5.17601,0.87289,2.30633,12.5416
1.79664,5.23463,0.800209,2.33268,12.5412
1.63153,5.28808,0.726734,2.35675,12.5409
1.46484,5.33632,0.652538,2.3785,12.5407
1.29673,5.37931,0.577693,2.39791,12.5404
1.12737,5.41699,0.502274,2.41496,12.5401
0.956917,5.44933,0.426354,2.42964,12.5399
0.785551,5.47631,0.350009,2.44193,12.5397
0.613437,5.49789,0.273313,2.45181,12.5395
0.440745,5.51406,0.196341,2.45929,12.5393
0.267644,5.52481,0.11917,2.46435,12.5392
0.0943054,5.53011,0.0418761,2.46698,12.539
-0.0791005,5.52998,-0.0354655,2.46719,12.5389
-0.252403,5.5244,-0.112778,2.46497,12.5388
-0.425432,5.5134,-0.189986,2.46033,12.5387
-0.598016,5.49697,-0.267013,2.45326,12.5386
-0.769987,5.47514,-0.343784,2.44379,12.5386
-0.941176,5.44792,-0.420222,2.43191,12.5385
-1.11141,5.41536,-0.496252,2.41763,12.5385
-1.28053,5.37747,-0.5718,2.40098,12.5385
-1.44837,5.3343,-0.64679,2.38196,12.5384
-1.61476,5.2859,-0.72115,2.3606,12.5385
-1.77953,5.2323,-0.794807,2.33692,12.5385
-1.94253,5.17357,-0.867686,2.31093,12.5385
-2.1036,5.10976,-0.939717,2.28268,12.5385
-2.26258,5.04094,-1.01083,2.25217,12.5386
-2.41931,4.96718,-1.08095,2.21945,12.5387
-2.57364,4.88854,-1.15001,2.18454,12.5388
-2.72542,4.8051,-1.21795,2.14748,12.5388
-2.8745,4.71696,-1.28469,2.10831,12.539
-3.02073,4.62419,-1.35018,2.06706,12.5391
-3.16397,4.52689,-1.41434,2.02378,12.5392
-3.30408,4.42516,-1.47711,1.9785,12.5393
-3.44093,4.31909,-1.53843,1.93127,12.5395
-3.57438,4.20879,-1.59825,1.88214,12.5396
-3.70429,4.09437,-1.65649,1.83116,12.5398
-3.83055,3.97594,-1.71311,1.77837,12.54
-3.95302,3.85362,-1.76805,1.72383,12.5401
-4.0716,3.72753,-1.82125,1.66759,12.5403
-4.18615,3.59779,-1.87266,1.60971,12.5405
-4.29658,3.46453,-1.92223,1.55024,12.5407
-4.40277,3.32789,-1.96991,1.48925,12.5409
-4.50462,3.18799,-2.01566,1.42678,12.5412
-4.60204,3.04498,-2.05943,1.36291,12.5414
-4.69491,2.89899,-2.10117,1.2977,12.5416
-4.78316,2.75017,-2.14085,1.2312,12.5419
-4.8667,2.59867,-2.17842,1.16349,12.5421
-4.94545,2.44463,-2.21385,1.09464,12.5424
-5.01933,2.28821,-2.24711,1.0247,12.5426
-5.08826,2.12956,-2.27815,0.953752,12.5429
-5.15219,1.96883,-2.30696,0.881863,12.5432
